Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status
"""pypy3 simpy_MM1.py""",1.38,0.02,98%,0:01.42,0.0,0.0,0.0,0.0,98540.0,0.0,0.0,13860.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.27,0.02,98%,0:01.32,0.0,0.0,0.0,0.0,96984.0,0.0,0.0,13471.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.19,0.02,97%,0:01.24,0.0,0.0,0.0,0.0,96876.0,0.0,0.0,13445.0,2.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.01,98%,0:01.24,0.0,0.0,0.0,0.0,98172.0,0.0,0.0,13774.0,2.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.05,98%,0:01.25,0.0,0.0,0.0,0.0,96916.0,0.0,0.0,13459.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.29,0.04,98%,0:01.35,0.0,0.0,0.0,0.0,97460.0,0.0,0.0,13589.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.03,98%,0:01.43,0.0,0.0,0.0,0.0,97012.0,0.0,0.0,13482.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.36,0.03,98%,0:01.41,0.0,0.0,0.0,0.0,97008.0,0.0,0.0,13473.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.44,0.03,98%,0:01.49,0.0,0.0,0.0,0.0,96744.0,0.0,0.0,13409.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.02,98%,0:01.24,0.0,0.0,0.0,0.0,97156.0,0.0,0.0,13489.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.17,0.02,98%,0:01.22,0.0,0.0,0.0,0.0,97380.0,0.0,0.0,13571.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.19,0.02,98%,0:01.23,0.0,0.0,0.0,0.0,97156.0,0.0,0.0,13488.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.02,98%,0:01.22,0.0,0.0,0.0,0.0,97676.0,0.0,0.0,13643.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.36,0.03,98%,0:01.42,0.0,0.0,0.0,0.0,97004.0,0.0,0.0,13463.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.02,98%,0:01.43,0.0,0.0,0.0,0.0,97012.0,0.0,0.0,13481.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.4,0.02,98%,0:01.44,0.0,0.0,0.0,0.0,96884.0,0.0,0.0,13445.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.34,0.04,98%,0:01.41,0.0,0.0,0.0,0.0,97524.0,0.0,0.0,13607.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.25,0.02,98%,0:01.30,0.0,0.0,0.0,0.0,97612.0,0.0,0.0,13616.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.17,0.02,98%,0:01.22,0.0,0.0,0.0,0.0,97388.0,0.0,0.0,13570.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.21,0.02,98%,0:01.26,0.0,0.0,0.0,0.0,96948.0,0.0,0.0,13461.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.24,0.04,98%,0:01.29,0.0,0.0,0.0,0.0,98300.0,0.0,0.0,13788.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.03,98%,0:01.44,0.0,0.0,0.0,0.0,96948.0,0.0,0.0,13474.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.35,0.03,98%,0:01.41,0.0,0.0,0.0,0.0,97404.0,0.0,0.0,13581.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.43,0.03,98%,0:01.48,0.0,0.0,0.0,0.0,96912.0,0.0,0.0,13458.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.23,0.02,98%,0:01.28,0.0,0.0,0.0,0.0,97004.0,0.0,0.0,13475.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.16,0.03,98%,0:01.22,0.0,0.0,0.0,0.0,98228.0,0.0,0.0,13772.0,2.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.25,0.02,98%,0:01.29,0.0,0.0,0.0,0.0,98232.0,0.0,0.0,13785.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.03,98%,0:01.23,0.0,0.0,0.0,0.0,97944.0,0.0,0.0,13712.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.35,0.02,98%,0:01.40,0.0,0.0,0.0,0.0,96932.0,0.0,0.0,13470.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.39,0.04,98%,0:01.46,0.0,0.0,0.0,0.0,98168.0,0.0,0.0,13767.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.03,98%,0:01.44,0.0,0.0,0.0,0.0,97444.0,0.0,0.0,13600.0,2.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.02,98%,0:01.44,0.0,0.0,0.0,0.0,98296.0,0.0,0.0,13787.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.15,0.03,98%,0:01.21,0.0,0.0,0.0,0.0,96904.0,0.0,0.0,13448.0,2.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.03,98%,0:01.25,0.0,0.0,0.0,0.0,98184.0,0.0,0.0,13771.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.24,0.02,98%,0:01.29,0.0,0.0,0.0,0.0,97056.0,0.0,0.0,13494.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.19,0.04,98%,0:01.26,0.0,0.0,0.0,0.0,96908.0,0.0,0.0,13449.0,2.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.42,0.03,98%,0:01.48,0.0,0.0,0.0,0.0,96476.0,0.0,0.0,13342.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.41,0.04,98%,0:01.47,0.0,0.0,0.0,0.0,97532.0,0.0,0.0,13607.0,2.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.4,0.03,98%,0:01.46,0.0,0.0,0.0,0.0,96788.0,0.0,0.0,13421.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.25,0.02,98%,0:01.30,0.0,0.0,0.0,0.0,96948.0,0.0,0.0,13477.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.23,0.04,98%,0:01.29,0.0,0.0,0.0,0.0,96952.0,0.0,0.0,13463.0,2.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.01,98%,0:01.24,0.0,0.0,0.0,0.0,96864.0,0.0,0.0,13442.0,2.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.22,0.02,98%,0:01.27,0.0,0.0,0.0,0.0,96576.0,0.0,0.0,13367.0,2.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.4,0.04,98%,0:01.47,0.0,0.0,0.0,0.0,97688.0,0.0,0.0,13651.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.43,0.02,98%,0:01.47,0.0,0.0,0.0,0.0,96912.0,0.0,0.0,13450.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.37,0.06,98%,0:01.45,0.0,0.0,0.0,0.0,97084.0,0.0,0.0,13483.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.36,0.02,98%,0:01.39,0.0,0.0,0.0,0.0,98248.0,0.0,0.0,13787.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.24,0.02,98%,0:01.29,0.0,0.0,0.0,0.0,96900.0,0.0,0.0,13449.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.15,0.02,98%,0:01.20,0.0,0.0,0.0,0.0,96544.0,0.0,0.0,13357.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.17,0.02,98%,0:01.22,0.0,0.0,0.0,0.0,97036.0,0.0,0.0,13484.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.21,0.03,98%,0:01.26,0.0,0.0,0.0,0.0,97364.0,0.0,0.0,13555.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.37,0.04,98%,0:01.44,0.0,0.0,0.0,0.0,97496.0,0.0,0.0,13603.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.33,0.05,98%,0:01.41,0.0,0.0,0.0,0.0,96700.0,0.0,0.0,13399.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.42,0.03,98%,0:01.47,0.0,0.0,0.0,0.0,98152.0,0.0,0.0,13769.0,2.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.26,0.02,98%,0:01.29,0.0,0.0,0.0,0.0,96964.0,0.0,0.0,13466.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.16,0.03,98%,0:01.22,0.0,0.0,0.0,0.0,96880.0,0.0,0.0,13451.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.02,98%,0:01.23,0.0,0.0,0.0,0.0,96680.0,0.0,0.0,13394.0,2.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.02,98%,0:01.25,0.0,0.0,0.0,0.0,97476.0,0.0,0.0,13591.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.34,0.03,98%,0:01.39,0.0,0.0,0.0,0.0,97032.0,0.0,0.0,13483.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.43,0.02,98%,0:01.48,0.0,0.0,0.0,0.0,97028.0,0.0,0.0,13480.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.4,0.03,98%,0:01.46,0.0,0.0,0.0,0.0,97712.0,0.0,0.0,13653.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.34,0.02,98%,0:01.39,0.0,0.0,0.0,0.0,96968.0,0.0,0.0,13481.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.19,0.03,98%,0:01.24,0.0,0.0,0.0,0.0,97132.0,0.0,0.0,13482.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.01,97%,0:01.24,0.0,0.0,0.0,0.0,96876.0,0.0,0.0,13447.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.03,98%,0:01.23,0.0,0.0,0.0,0.0,98180.0,0.0,0.0,13769.0,2.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.03,98%,0:01.24,0.0,0.0,0.0,0.0,97012.0,0.0,0.0,13479.0,2.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.43,0.04,98%,0:01.49,0.0,0.0,0.0,0.0,97520.0,0.0,0.0,13605.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.4,0.04,98%,0:01.45,0.0,0.0,0.0,0.0,97352.0,0.0,0.0,13527.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.44,0.04,98%,0:01.49,0.0,0.0,0.0,0.0,97016.0,0.0,0.0,13484.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.25,0.03,98%,0:01.31,0.0,0.0,0.0,0.0,96892.0,0.0,0.0,13446.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.19,0.04,98%,0:01.25,0.0,0.0,0.0,0.0,97024.0,0.0,0.0,13479.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.17,0.02,97%,0:01.22,0.0,0.0,0.0,0.0,97088.0,0.0,0.0,13484.0,2.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.21,0.02,98%,0:01.26,0.0,0.0,0.0,0.0,98244.0,0.0,0.0,13786.0,2.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.29,0.02,98%,0:01.34,0.0,0.0,0.0,0.0,97464.0,0.0,0.0,13594.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.4,0.02,98%,0:01.44,0.0,0.0,0.0,0.0,97128.0,0.0,0.0,13471.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.03,98%,0:01.44,0.0,0.0,0.0,0.0,97084.0,0.0,0.0,13493.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.36,0.03,98%,0:01.42,0.0,0.0,0.0,0.0,97704.0,0.0,0.0,13650.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.03,98%,0:01.23,0.0,0.0,0.0,0.0,97608.0,0.0,0.0,13591.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.04,98%,0:01.24,0.0,0.0,0.0,0.0,96992.0,0.0,0.0,13476.0,2.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.03,97%,0:01.25,0.0,0.0,0.0,0.0,98668.0,0.0,0.0,13892.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.01,98%,0:01.24,0.0,0.0,0.0,0.0,96424.0,0.0,0.0,13331.0,2.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.41,0.04,98%,0:01.47,0.0,0.0,0.0,0.0,97032.0,0.0,0.0,13483.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.45,0.04,98%,0:01.52,0.0,0.0,0.0,0.0,97084.0,0.0,0.0,13494.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.44,0.03,97%,0:01.50,0.0,0.0,0.0,0.0,97724.0,0.0,0.0,13644.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.27,0.02,98%,0:01.31,0.0,0.0,0.0,0.0,97516.0,0.0,0.0,13606.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.22,0.03,98%,0:01.28,0.0,0.0,0.0,0.0,97072.0,0.0,0.0,13493.0,2.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.01,98%,0:01.22,0.0,0.0,0.0,0.0,97024.0,0.0,0.0,13480.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.23,0.01,97%,0:01.27,0.0,0.0,0.0,0.0,96420.0,0.0,0.0,13335.0,2.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.33,0.02,98%,0:01.38,0.0,0.0,0.0,0.0,96976.0,0.0,0.0,13443.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.41,0.02,98%,0:01.45,0.0,0.0,0.0,0.0,96960.0,0.0,0.0,13477.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.41,0.01,98%,0:01.44,0.0,0.0,0.0,0.0,96876.0,0.0,0.0,13444.0,2.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.47,0.04,98%,0:01.53,0.0,0.0,0.0,0.0,97580.0,0.0,0.0,13619.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.19,0.03,97%,0:01.24,0.0,0.0,0.0,0.0,97468.0,0.0,0.0,13591.0,2.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.23,0.04,98%,0:01.29,0.0,0.0,0.0,0.0,97540.0,0.0,0.0,13607.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.14,0.03,98%,0:01.20,0.0,0.0,0.0,0.0,96984.0,0.0,0.0,13471.0,2.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.19,0.04,98%,0:01.25,0.0,0.0,0.0,0.0,97412.0,0.0,0.0,13588.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.44,0.02,98%,0:01.48,0.0,0.0,0.0,0.0,98468.0,0.0,0.0,13840.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.39,0.04,98%,0:01.46,0.0,0.0,0.0,0.0,96816.0,0.0,0.0,13430.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.02,98%,0:01.43,0.0,0.0,0.0,0.0,97008.0,0.0,0.0,13476.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.29,0.02,98%,0:01.33,0.0,0.0,0.0,0.0,96680.0,0.0,0.0,13398.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.03,97%,0:01.25,0.0,0.0,0.0,0.0,98292.0,0.0,0.0,13772.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.21,0.03,98%,0:01.27,0.0,0.0,0.0,0.0,97524.0,0.0,0.0,13607.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.22,0.01,97%,0:01.27,0.0,0.0,0.0,0.0,97760.0,0.0,0.0,13666.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.2,0.03,97%,0:01.27,0.0,0.0,0.0,0.0,96732.0,0.0,0.0,13421.0,2.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.37,0.04,98%,0:01.45,0.0,0.0,0.0,0.0,97516.0,0.0,0.0,13603.0,2.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.43,0.02,98%,0:01.48,0.0,0.0,0.0,0.0,96720.0,0.0,0.0,13419.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.38,0.03,98%,0:01.44,0.0,0.0,0.0,0.0,96948.0,0.0,0.0,13459.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.22,0.02,97%,0:01.27,0.0,0.0,0.0,0.0,96872.0,0.0,0.0,13428.0,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.18,0.02,97%,0:01.22,0.0,0.0,0.0,0.0,98448.0,0.0,0.0,13824.0,2.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.15,0.03,97%,0:01.21,0.0,0.0,0.0,0.0,97396.0,0.0,0.0,13575.0,2.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.22,0.02,98%,0:01.27,0.0,0.0,0.0,0.0,97120.0,0.0,0.0,13492.0,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.33,0.01,97%,0:01.38,0.0,0.0,0.0,0.0,96740.0,0.0,0.0,13410.0,2.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.36,0.04,98%,0:01.43,0.0,0.0,0.0,0.0,98236.0,0.0,0.0,13784.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.43,0.06,98%,0:01.52,0.0,0.0,0.0,0.0,97816.0,0.0,0.0,13683.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.33,0.04,98%,0:01.39,0.0,0.0,0.0,0.0,96844.0,0.0,0.0,13432.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.24,0.01,98%,0:01.28,0.0,0.0,0.0,0.0,98240.0,0.0,0.0,13784.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.17,0.05,97%,0:01.25,0.0,0.0,0.0,0.0,96952.0,0.0,0.0,13462.0,2.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.22,0.03,98%,0:01.27,0.0,0.0,0.0,0.0,98204.0,0.0,0.0,13783.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.27,0.02,98%,0:01.32,0.0,0.0,0.0,0.0,96868.0,0.0,0.0,13441.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.37,0.04,98%,0:01.44,0.0,0.0,0.0,0.0,97028.0,0.0,0.0,13483.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.39,0.04,98%,0:01.45,0.0,0.0,0.0,0.0,97076.0,0.0,0.0,13499.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.39,0.03,98%,0:01.45,0.0,0.0,0.0,0.0,97488.0,0.0,0.0,13586.0,2.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.26,0.02,98%,0:01.31,0.0,0.0,0.0,0.0,96988.0,0.0,0.0,13473.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.17,0.02,98%,0:01.22,0.0,0.0,0.0,0.0,97008.0,0.0,0.0,13475.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 simpy_MM1.py""",1.22,0.04,98%,0:01.28,0.0,0.0,0.0,0.0,97028.0,0.0,0.0,13468.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
